IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP58;IP_PROP57;IP_PROP59;IC_GROUP0;IC_GROUP1;IC_GROUP2
4935;О Законе Республики Тыва «О внесении изменения в статью 25 Закона Республики Тыва «О нормативных правовых актах Республики Тыва»;4935;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2219 ПВХ-II;/upload/iblock/b8b/№ 2219 ПВХ-II.pdf;;;
4936;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «Об Уполномоченном по правам ребенка в Республике Тыва»;4936;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2220 ПВХ-II;/upload/iblock/9c0/№ 2220 ПВХ-II.pdf;;;
4937;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «Об Уполномоченном по правам ребенка в Республике Тыва» Верховный;4937;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2221 ПВХ-II;/upload/iblock/cd2/№ 2221 ПВХ-II.pdf;;;
4938;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «Об организации проведения капитального ремонта общего имущества в многоквартирных домах, расположенных на территории Республики Тыва»;4938;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2222 ПВХ-II;/upload/iblock/fb6/№ 2222 ПВХ-II.pdf;;;
4939;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «Об организации проведения капитального ремонта общего имущества в многоквартирных домах, расположенных на территории Республики Тыва»;4939;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2223 ПВХ-II;/upload/iblock/0cb/№ 2223 ПВХ-II.pdf;;;
4940;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О недропользовании на территории Республики Тыва»;4940;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2224 ПВХ-II;/upload/iblock/ea5/№ 2224 ПВХ-II.pdf;;;
4941;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О недропользовании на территории Республики Тыва»;4941;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2225 ПВХ-II;/upload/iblock/501/№ 2225 ПВХ-II.pdf;;;
4942;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О безопасности дорожного движения на территории Республики Тыва» («О внесении изменений в статью 16 Закона Республики Тыва «О безопасности дорожного движения на территории Рес;4942;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2226 ПВХ-II;/upload/iblock/b34/№ 2226 ПВХ-II.pdf;;;
4943;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О безопасности дорожного движения на территории Республики Тыва»;4943;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2227 ПВХ-II;/upload/iblock/3ef/№ 2227 ПВХ-II.pdf;;;
4944;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О Счетной палате Республики Тыва»;4944;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2228 ПВХ-II;/upload/iblock/17a/№ 2228 ПВХ-II.pdf;;;
4945;О Законе Республики Тыва «О внесении изменения в статью 9 Закона Республики Тыва «О соотношении должностей муниципальной службы и должностей государственной гражданской службы Республики Тыва»;4945;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2229 ПВХ-II;/upload/iblock/e03/№ 2229 ПВХ-II.pdf;;;
4946;О проекте закона Республики Тыва «О внесении изменения в статью 14.5 Закона Республики Тыва «Кодекс Республики Тыва об административных правонарушениях»;4946;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2230 ПВХ-II;/upload/iblock/24a/№ 2230 ПВХ-II.pdf;;;
4947;О проекте закона Республики Тыва «О внесении изменений в некоторые законодательные акты Республики Тыва в целях совершенствования административного законодательства Республики Тыва»;4947;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2231 ПВХ-II;/upload/iblock/909/№ 2231 ПВХ-II.pdf;;;
4948;О проекте закона Республики Тыва «О внесении изменения в статью 10 Закона Республики Тыва «О транспортном налоге»;4948;Y;21.05.2019 20:00:00;;;;text;;;text;;500;;22.05.2019;2232 ПВХ-II;/upload/iblock/d6d/№ 2232 ПВХ-II.pdf;;;
